Adjusted_BoxOffice,BoxOffice,NLP_Score,Director,Runtime,Title,Writer,Year,imdbRating,imdbVotes,Internet_Movie_Database,Rotten_Tomatoes,Metacritic,First_actor,Second_actor,Third_actor,Forth_actor,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,News,Romance,Sci-Fi,Short,Sport,Thriller,War,Western,Country,Country_count
0.094035672004184,0.091144,5.2653398790898205,Shin-yeon Won,118,Memoir of a Murderer,Jo-yun Hwang,2017,7.0,2015,7.0,5.940134117214773,5.756892877173304,Kyung-gu Sol, Nam-gil Kim, Seol-Hyun Kim, Dal-su Oh,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,South Korea,1
0.097319928408726,0.091218,7.836677956874057,Alex Ross Perry,90,Queen of Earth,Alex Ross Perry,2015,6.3,4955,6.3,9.3,7.7,Elisabeth Moss, Katherine Waterston, Patrick Fugit, Kentucker Audley,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,USA,1
0.09372294950632805,0.088932,3.9686704867147595,Chad Hartigan,91,Morris from America,Chad Hartigan,2016,6.2,4437,6.2,8.8,7.5,Markees Christmas, Craig Robinson, Carla Juri, Patrick Güldenberg,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Germany, USA",2
0.11765045298663301,0.090869,4.073709531138191,Suparn Verma,143,Ek Khiladi Ek Haseena,Suparn Verma,2005,5.9,537,5.9,5.940134117214773,5.756892877173304,Fardeen Khan, Koena Mitra, Kay Kay Menon, Rakhi Sawant,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,India,1
0.08947078993492699,0.083861,4.226685035498287,Cary Joji Fukunaga,137,Beasts of No Nation,Cary Joji Fukunaga,2015,7.8,60240,7.8,9.2,7.9,Abraham Attah, Emmanuel Affadzi, Ricky Adelayitor, Andrew Adote,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,USA,1
0.07762525450678599,0.061877,6.5873048457280445,James Keach,95,Blind Dating,Christopher Theo,2006,6.1,10799,6.1,2.5,5.756892877173304,Jennifer Alden, Chris Pine, Eddie Kaye Thomas, Steve Wellington,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1
0.11355690180034199,0.090519,6.8279263563486525,Asghar Farhadi,102,Fireworks Wednesday,Asghar Farhadi,2006,7.8,7374,7.8,10.0,8.4,Hamid Farokhnezhad, Hediyeh Tehrani, Taraneh Alidoosti, Pantea Bahram,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Iran,1
0.11012111444495301,0.090287,4.496603058089158,Laura Dunn,88,The Unforeseen,Wendell Berry,2007,7.1,303,7.1,9.0,7.6,Curtis Peterson, Gary Bradley, Willie Nelson, Ann Richards,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
0.21160563381000003,0.09,2.391574135821409,Jerome Gary,90,Stripper,Charles Gaines,1985,5.6,189,5.6,5.940134117214773,5.756892877173304,Janette Boyd, Sara Costa, Kimberly Holcomb, Loree Menton,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
0.078489290126964,0.073474,3.8070947818836167,Joshua Tickell,88,Pump,Johnny O'Hara,2014,7.7,599,7.7,7.5,5.6,Adhemar Altieri, Greg Anderson, Edwin Black, David Blume,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"USA, China",2
0.060652806222204,0.055881,13.288344852543323,Drake Doremus,98,Breathe In,Drake Doremus,2013,6.4,12830,6.4,5.5,6.0,Guy Pearce, Felicity Jones, Amy Ryan, Mackenzie Davis,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1
0.152955653723189,0.089611,16.040423893207702,Anthony Drazan,107,Imaginary Crimes,Sheila Ballantyne,1994,6.5,1199,6.5,6.0,5.756892877173304,Harvey Keitel, Fairuza Balk, Kelly Lynch, Vincent D'Onofrio,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
0.09205404781039199,0.086172,2.376467766312965,Katheryne Thomas,90,The Principle,Rick DeLano,2014,5.5,341,5.5,5.940134117214773,5.756892877173304,Julian Barbour, Robert J. Bennett, John Byl, Bernard J. Carr,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,USA,1
0.11223339478635198,0.089464,5.431816793317098,Maria Maggenti,82,Puccini for Beginners,Maria Maggenti,2006,6.0,2166,6.0,5.1,5.4,Ken Barnett, Julianne Nicholson, Brian Letscher, Elizabeth Reaser,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1
0.10544386438168195,0.089442,4.0061666695417815,Dan Eckman,97,Mystery Team,D.C. Pierson,2009,6.8,8240,6.8,5.3,4.2,Donald Glover, D.C. Pierson, Dominic Dierkes, Aubrey Plaza,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,USA,1
0.8325101858849098,0.089435,8.023936378951992,Robert Wise,113,Somebody Up There Likes Me,Ernest Lehman,1956,7.5,6530,7.5,8.2,5.756892877173304,Paul Newman, Pier Angeli, Everett Sloane, Eileen Heckart,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,USA,1
0.15641338364823598,0.089388,8.013541178842129,Ken Loach,90,Raining Stones,Jim Allen,1993,7.5,3622,7.5,10.0,5.756892877173304,Bruce Jones, Julie Brown, Gemma Phoenix, Ricky Tomlinson,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UK,1
0.10536487756437499,0.089375,5.089870806435089,Michel Hazanavicius,101,OSS 117: Lost in Rio,Jean Bruce,2009,6.9,11262,6.9,7.8,5.8,Jean Dujardin, Louise Monot, Rüdiger Vogler, Alex Lutz,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,France,1
0.092859512566865,0.084293,10.277277466403284,Neil Jordan,118,Byzantium,Moira Buffini,2012,6.5,37056,6.5,6.5,6.6,Saoirse Ronan, Barry Cassin, Gemma Arterton, David Heap,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"UK, USA, Ireland",3
0.16461804594222,0.088686,8.445773042579763,Peter Medak,115,Let Him Have It,Neal Purvis,1991,7.3,2978,7.3,8.4,5.756892877173304,Tom Courtenay, Eileen Atkins, Rebecca Eccleston, Peter Eccleston,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"France, UK",2
0.12170924261496001,0.08856,2.976609659069064,Paul Morrison,106,Wondrous Oblivion,Paul Morrison,2003,7.1,1085,7.1,6.6,6.1,Sam Smith, Leagh Conwell, Dominic Barklem, Jo Stone-Fewings,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"France, UK, Germany",3
0.13419618912842401,0.088428,10.867930381834492,John Asher,91,Diamonds,Allan Aaron Katz,1999,5.4,1373,5.4,2.6,3.3,Kirk Douglas, Dan Aykroyd, Corbin Allred, Lauren Bacall,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Germany, USA",2
0.074734947664476,0.064438,15.443955895530785,Tim Allen,96,Crazy on the Outside,Judd Pillot,2010,5.5,5156,5.5,0.8,2.1,Tim Allen, Sigourney Weaver, Ray Liotta, J.K. Simmons,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
0.09429846078037801,0.088273,11.539491065439794,Jeff Baena,89,Life After Beth,Jeff Baena,2014,5.6,17208,5.6,4.3,5.0,Aubrey Plaza, Dane DeHaan, John C. Reilly, Molly Shannon,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,USA,1
0.110582460918664,0.088148,3.8930683511343336,Quan'an Wang,86,Tuya's Marriage,Wei Lu,2006,7.2,1987,7.2,9.2,7.1,Nan Yu, Ba'toer, Sen'ge, Bao'lier,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,China,1
0.08923918432828198,0.083537,2.8844440470036115,Marah Strauch,100,Sunshine Superman,Marah Strauch,2014,6.9,1152,6.9,9.1,7.0,Pat Sajak, Phil Donahue, Cecilie Bull, John Long,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Norway, USA",2
0.01489158213648,0.01372,5.77739886676496,Jim Bruce,104,Money for Nothing: Inside the Federal Reserve,Jim Bruce,2013,7.5,698,7.5,6.2,5.7,Liev Schreiber, Paul Volcker, Janet Yellen, Peter Atwater,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"USA, Canada",2
0.006943686009,0.0065,3.1644994027613107,Lina Plioplyte,72,Advanced Style,Ari Cohen,2014,7.3,880,7.3,8.9,6.6,Joyce Carpati, Ari Cohen, Lynn Dell, Zelda Kaplan,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
0.09161253573102,0.084405,2.5649008445159844,R. Kannan,136,Settai,John Mahendran,2013,4.4,376,4.4,5.940134117214773,5.756892877173304,Arya, Hansika Motwani, Anjali, Santhanam,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,India,1
0.095278990866372,0.087783,6.863192912924898,Hark Tsui,134,Young Detective Dee: Rise of the Sea Dragon,Chia-Lu Chang,2013,6.5,3638,6.5,5.940134117214773,5.756892877173304,Carina Lau, Chien Sheng, Mark Chao, Angelababy,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,China,1
0.09729994257058801,0.083894,5.610301150995145,Philip Rosenthal,86,Exporting Raymond,Philip Rosenthal,2010,6.9,1528,6.9,7.2,5.5,Philip Rosenthal, Peter Boyle, Stanislav Duzhnikov, Eldar,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"USA, Russia",2
0.092360292940506,0.087639,5.944877947834676,Ivan Sen,110,Goldstone,Ivan Sen,2016,6.4,2802,6.4,8.0,7.8,Aaron Pedersen, Alex Russell, Jacki Weaver, David Wenham,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Australia,1
0.145084315448743,0.087433,2.7818297370832448,Todd Verow,88,Frisk,Dennis Cooper,1995,4.9,584,4.9,5.940134117214773,5.756892877173304,Michael Gunther, Craig Chester, Michael Stock, Raoul O'Connell,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,USA,1
0.1283575366674,0.0874,4.158353681912182,Peter Sheridan,91,Borstal Boy,Brendan Behan,2000,6.8,2170,6.8,4.5,4.7,Shawn Hatosy, Eamon Glancy, Ian McElhinney, Patricia Leventon,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"UK, Ireland",2
0.0767759519016,0.0612,2.3993251905519344,Aaron Russo,95,America: Freedom to Fascism,Aaron Russo,2006,8.0,2366,8.0,2.7,4.3,Aaron Russo, John Turner, Joe Banister, Sherry Peel Jackson,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
0.120094423734285,0.087385,5.162053111887062,Pablo Berger,91,Torremolinos 73,Pablo Berger,2003,6.6,3203,6.6,7.0,6.2,Javier Cámara, Candela Peña, Juan Diego, Fernando Tejero,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Spain, Denmark",2
0.10656331220503001,0.08737,3.2126752550224245,Doris Dörrie,94,How to Cook Your Life,Doris Dörrie,2007,6.0,291,6.0,7.3,5.756892877173304,Edward Espe Brown, Doris Dörrie,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Germany,1
0.06749312795432201,0.064043,3.267420846563949,Elite Zexer,87,Sand Storm,Elite Zexer,2016,6.9,1932,6.9,9.2,7.4,Lamis Ammar, Ruba Blal, Hitham Omari, Khadija Al Akel,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Israel, Germany, France",3
0.105326558186764,0.086356,4.629169642757673,Abdellatif Kechiche,151,The Secret of the Grain,Abdellatif Kechiche,2007,7.4,6033,7.4,9.2,8.3,Habib Boufares, Hafsia Herzi, Farida Benkhetache, Abdelhamid Aktouche,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,France,1
0.146988384465885,0.086115,8.54768093457879,Chris Menges,105,Second Best,David Cook,1994,7.1,1262,7.1,10.0,5.756892877173304,William Hurt, Nathan Yapp, Keith Allen, Chris Cleary Miles,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UK, USA",2
0.09023463300758801,0.085622,5.669938952282753,Jeff Feuerzeig,110,Author: The JT LeRoy Story,Jeff Feuerzeig,2016,7.2,859,7.2,7.8,7.2,Laura Albert, Asia Argento, Stephen Beachy, Bruce Benderson,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
0.098840151926844,0.085222,2.5536989709885325,Craig Teper,90,Vidal Sassoon: The Movie,Craig Teper,2010,6.4,201,6.4,6.0,6.3,Elgin Charles, Irina Khokhlova, Kai-Li Ma, Mary Quant,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
0.107639382762436,0.085802,2.7229787404905257,Jean-Claude La Marre,108,Color of the Cross,Jean Claude Nelson,2006,3.2,283,3.2,4.0,3.4,Jean-Claude La Marre, Johann John Jean, Adam Green, Jesse Holland,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
0.017611575200184,0.016226,4.393534895858885,Jay Chou,120,The Rooftop,Jay Chou,2013,5.9,863,5.9,5.940134117214773,4.5,Jay Chou, Xueqi Wang, Eric Tsang, Fan Xu,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Taiwan, China, Hong Kong",3
0.09900368319132599,0.085363,7.34019144937057,Pablo Trapero,107,Carancho,Alejandro Fadel,2010,6.9,6639,6.9,8.7,6.6,Ricardo Darín, Martina Gusman, Carlos Weber, José Luis Arias,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Argentina, Chile, France, South Korea",4
0.297739182223299,0.085493,9.251971178683329,Michael Ritchie,93,An Almost Perfect Affair,Walter Bernstein,1979,5.3,219,5.3,5.940134117214773,5.756892877173304,Keith Carradine, Monica Vitti, Raf Vallone, Christian De Sica,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1
0.1296009697332,0.0854,7.957134248828479,Harmony Korine,94,Julien Donkey-Boy,Harmony Korine,1999,6.7,5895,6.7,2.6,5.2,Ewen Bremner, Brian Fisk, Chloë Sevigny, Werner Herzog,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
0.16524658425816,0.085395,7.901369964876606,Bernard Rose,103,Chicago Joe and the Showgirl,David Yallop,1990,4.9,587,4.9,5.940134117214773,5.756892877173304,John Lahr, Emily Lloyd, Liz Fraser, Kiefer Sutherland,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,UK,1
0.09380801410697,0.085154,6.89181567759506,Olivier Assayas,122,Something in the Air,Olivier Assayas,2012,6.4,3563,6.4,8.2,7.6,Clément Métayer, Lola Créton, Felix Armand, Carole Combes,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,France,1
0.08749968519049899,0.084809,13.306855690386419,John Cameron Mitchell,102,How to Talk to Girls at Parties,Philippa Goslett,2017,5.8,5380,5.8,4.7,5.0,Elle Fanning, Nicole Kidman, Ruth Wilson, Stephen Campbell Moore,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,"UK, USA",2
0.11346065881038901,0.084733,2.2372291098232897,Matthew Hastings,95,Decoys,Matthew Hastings,2004,4.6,4257,4.6,5.940134117214773,5.756892877173304,Corey Sevier, Stefanie von Pfetten, Kim Poirier, Elias Toufexis,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Canada,1
0.14691883158671398,0.083962,2.8778178566769617,Tomomi Mochizuki,76,Ocean Waves,Saeko Himuro,1993,6.9,7121,6.9,8.7,7.3,Nobuo Tobita, Toshihiko Seki, Yoko Sakamoto, Yuri Amano,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Japan,1
0.162318800641056,0.083882,12.073016463584723,Gene Quintano,87,Why Me?,Donald E. Westlake,1990,6.1,830,6.1,5.940134117214773,5.756892877173304,Christopher Lambert, Kim Greist, Christopher Lloyd, J.T. Walsh,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
0.09396015442958199,0.083566,12.89965235211601,Fred Schepisi,114,The Eye of the Storm,Judy Morris,2011,6.3,1363,6.3,5.9,5.5,Charlotte Rampling, Maria Theodorakis, Geoffrey Rush, Jamie Timony,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Australia,1
0.10185047440761401,0.083506,5.699484689279736,Scott Prendergast,86,Kabluey,Scott Prendergast,2007,6.7,4154,6.7,8.4,6.2,Lisa Kudrow, Scott Prendergast, Christine Taylor, Conchata Ferrell,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
0.16156024731792,0.08349,7.462832534689086,Pat O'Connor,109,Fools of Fortune,Michael Hirst,1990,5.7,180,5.7,5.940134117214773,5.756892877173304,Iain Glen, Mary Elizabeth Mastrantonio, Sean T. McClory, Frankie McCafferty,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,UK,1
0.13156321713670402,0.083488,14.078332555742133,Tom DiCillo,105,The Real Blonde,Tom DiCillo,1997,6.0,3640,6.0,3.4,4.8,Matthew Modine, Catherine Keener, Daryl Hannah, Maxwell Caulfield,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1
0.09530277351074401,0.082172,3.121968158969233,Benjamin Heisenberg,101,The Robber,Martin Prinz,2010,6.8,4059,6.8,7.8,6.5,Andreas Lust, Markus Schleinzer, Roman Kettner, Hannelore Klauber-Laursen,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Germany, Austria",2
0.12652332609597602,0.083372,5.931087025517019,Krutin Patel,105,ABCD,James McManus,1999,5.6,269,5.6,6.8,5.3,Madhur Jaffrey, Faran Tahir, Sheetal Sheth, Aasif Mandvi,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
0.08904369286064401,0.083354,2.8550059468459503,Hans Herbots,131,The Treatment,Mo Hayder,2014,7.2,6761,7.2,9.3,5.756892877173304,Geert Van Rampelberg, Ina Geerts, Johan van Assche, Laura Verlinden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,Belgium,1
0.11398010101077599,0.082936,5.601203927651866,Ping He,120,Warriors of Heaven and Earth,Richard Epcar,2003,6.4,3877,6.4,6.8,5.4,Wen Jiang, Kiichi Nakai, Xueqi Wang, Wei Zhao,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"China, Hong Kong",2
0.11657589223510802,0.082916,3.6625140071112177,Daniela Féjerman,96,My Mother Likes Women,Daniela Féjerman,2002,6.3,1490,6.3,4.6,5.1,Leonor Watling, Rosa Maria Sardà, María Pujalte, Silvia Abascal,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spain,1
0.08578680527405601,0.080408,7.473181414613638,Zhangke Jia,126,Mountains May Depart,Zhangke Jia,2015,6.8,4043,6.8,9.2,7.9,Tao Zhao, Yi Zhang, Jing Dong Liang, Zijian Dong,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"China, France, Japan",3
0.036959292933780016,0.03507,5.791236507598286,Roger Spottiswoode,103,A Street Cat Named Bob,James Bowen,2016,7.4,21696,7.4,7.7,5.4,Luke Treadaway, Bob the Cat, Ruta Gedmintas, Joanne Froggatt,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UK,1
0.17670199826495994,0.082635,6.512560929822228,István Szabó,140,Hanussen,Péter Dobai,1988,7.3,1297,7.3,5.940134117214773,5.756892877173304,Klaus Maria Brandauer, Erland Josephson, Ildikó Bánsági, Walter Schmidinger,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Hungary, West Germany, Austria",3
0.096726983152921,0.082357,5.3765040405207785,Darren Grodsky,97,Humboldt County,Darren Grodsky,2008,6.4,2281,6.4,6.0,5.4,Jeremy Strong, Fairuza Balk, Peter Bogdanovich, Vicky Monroe,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
0.083625278218474,0.078382,3.732279098074544,Ada Ushpiz,125,Vita Activa: The Spirit of Hannah Arendt,Ada Ushpiz,2015,7.2,101,7.2,9.4,6.6,Hannah Arendt, Leon Botstein, Judith Butler, Alison Darcy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Israel, Canada",2
0.189157006420263,0.081963,5.766762669439496,Andrei Tarkovsky,149,The Sacrifice,Andrei Tarkovsky,1986,8.1,18985,8.1,8.5,5.756892877173304,Erland Josephson, Susan Fleetwood, Allan Edwall, Guðrún Gísladóttir,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sweden, France, UK",3
0.158245446699216,0.081777,7.6298644664137765,Leonard Schrader,90,Naked Tango,Leonard Schrader,1990,6.1,525,6.1,5.940134117214773,5.756892877173304,Vincent D'Onofrio, Mathilda May, Fernando Rey, Tony Payne,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Switzerland, Argentina, Japan, USA",4
0.09639692653072801,0.081768,5.450242663576162,Bahman Ghobadi,106,No One Knows About Persian Cats,Bahman Ghobadi,2009,7.2,6129,7.2,9.5,7.1,Negar Shaghaghi, Ashkan Koshanejad, Hamed Behdad, Babak Mirzakhani,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Iran,1
0.12407699397408002,0.08176,2.83075945098046,John Newcombe,88,Best Man in Grass Creek,John Hines,1999,6.2,128,6.2,5.940134117214773,5.756892877173304,Grace Phillips, John Newcombe, John Hines, Oksana Fedunyszyn,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1
0.07437069697872603,0.070569,7.394121712282505,Justin Kelly,91,King Cobra,Justin Kelly,2016,5.6,6292,5.6,4.4,4.8,Garrett Clayton, Christian Slater, Molly Ringwald, James Kelley,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
0.10577652123498599,0.081698,12.404214695279098,Dominik Moll,129,Lemming,Gilles Marchand,2005,6.7,4697,6.7,7.1,6.5,Laurent Lucas, Charlotte Gainsbourg, Charlotte Rampling, André Dussollier,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,France,1
0.095500821801589,0.081313,3.5010701915359523,Lance Daly,72,Kisses,Lance Daly,2008,7.3,1669,7.3,8.5,6.8,Kelly O'Neill, Shane Curry, Paul Roe, Roy Dempsey,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ireland, Sweden",2
0.09174961828320001,0.0816,7.554737097438508,Glenn Ciano,80,Inkubus,Glenn Ciano,2011,4.0,999,4.0,5.940134117214773,5.756892877173304,Robert Englund, William Forsythe, Joey Fatone, Jonathan Silverman,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,USA,1
0.08970775541675997,0.081432,2.8099751174728818,Andrew Marcus,85,Hating Breitbart,Andrew Marcus,2012,6.9,398,6.9,0.0,2.9,Andrew Breitbart, Orson Bean, Dick Armey, Michele Bachmann,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
0.059013863873364006,0.054371,4.489239405812533,Jim Mickle,105,We Are What We Are,Nick Damici,2013,5.9,17864,5.9,8.6,7.1,Kassie Wesley DePaiva, Laurent Rejto, Julia Garner, Ambyr Childers,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"USA, France",2
0.083925784902795,0.081345,11.824426889790828,Richard Dale,95,Earth: One Amazing Day,Frank Cottrell Boyce,2017,7.8,1423,7.8,10.0,5.756892877173304,Robert Redford, Jackie Chan,,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UK, China",2
0.08094925420706,0.07846,2.8645351940941457,Tarik Saleh,111,The Nile Hilton Incident,Tarik Saleh,2017,6.8,4543,6.8,9.0,7.0,Fares Fares, Mari Malek, Yasser Ali Maher, Ahmed Selim,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Morocco, Sweden, Denmark, Germany, France",5
0.11016278049999999,0.1,12.025286276131865,Josh Boone,97,Stuck in Love,Josh Boone,2012,7.3,77025,7.3,5.8,4.9,Greg Kinnear, Jennifer Connelly, Lily Collins, Nat Wolff,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1
0.108271888757514,0.080858,8.254357163205261,Ray McKinnon,106,Chrystal,Ray McKinnon,2004,6.5,1454,6.5,8.0,6.5,Lisa Blount, Billy Bob Thornton, Kamron Ross Stacey, David Rhodes,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
0.125412545230947,0.080837,4.4482078623297765,Barnet Kellman,78,Slappy and the Stinkers,Robert Wolterstorff,1998,5.0,912,5.0,0.0,5.756892877173304,BD Wong, Bronson Pinchot, Jennifer Coolidge, Joseph Ashton,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
0.09216936344322195,0.078182,4.215971945599416,Mamoru Hosoda,114,Summer Wars,Mamoru Hosoda,2009,7.5,21522,7.5,7.7,6.3,Ryûnosuke Kamiki, Nanami Sakuraba, Mitsuki Tanimura, Takahiro Yokokawa,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,Japan,1
