,BoxOffice,Director,Runtime,Title,Writer,Year,imdbRating,imdbVotes,Internet_Movie_Database,Rotten_Tomatoes,Metacritic,First_actor,Second_actor,Third_actor,Forth_actor,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,News,Romance,Sci-Fi,Short,Sport,Thriller,War,Western,Country,Country_count
587,48921577.25831474,Richard Marquand,112,Eye of the Needle,Ken Follett,1981,7.1,13307,7.1,8.7,5.7568928771733034,Donald Sutherland,Stephen MacKenna,Philip Martin Brown,Kate Nelligan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,UK,1
588,17560475.0,Andrew Hyatt,108,"Paul, Apostle of Christ",Terence Berden,2018,6.7,4510,6.7,4.7,5.2,Jim Caviezel,James Faulkner,Olivier Martinez,Joanne Whalley,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
589,29070907.341574,Jodie Foster,103,Home for the Holidays,Chris Radant,1995,6.6,13564,6.6,6.3,5.6,Holly Hunter,Robert Downey Jr.,Anne Bancroft,Charles Durning,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1
590,19009331.37404337,David Wain,98,Wanderlust,David Wain,2012,5.6,68653,5.6,5.8,5.3,Paul Rudd,Jennifer Aniston,Justin Theroux,Alan Alda,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1
591,20438870.646028526,Carter Smith,90,The Ruins,Scott B. Smith,2008,5.9,65843,5.9,4.8,4.4,Jonathan Tucker,Jena Malone,Laura Ramsey,Shawn Ashmore,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"USA, Germany, Australia",3
592,28843196.00425188,Marc Rocco,122,Murder in the First,Dan Gordon,1995,7.3,27460,7.3,5.0,5.7568928771733034,Christian Slater,Kevin Bacon,Gary Oldman,Embeth Davidtz,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"USA, France",2
593,29631177.0267954,Howard Zieff,99,My Girl 2,Laurice Elehwany,1994,5.2,20047,5.2,2.7,5.7568928771733034,Dan Aykroyd,Jamie Lee Curtis,Anna Chlumsky,Austin O'Brien,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1
594,44044994.31231579,Martha Coolidge,99,Valley Girl,Andrew Lane,1983,6.4,16311,6.4,5.940134117214773,6.6,Nicolas Cage,Deborah Foreman,Elizabeth Daily,Michael Bowen,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1
595,24225962.40241328,Ellory Elkayem,99,Eight Legged Freaks,Ellory Elkayem,2002,5.4,50697,5.4,4.8,5.3,David Arquette,Kari Wuhrer,Scott Terra,Scarlett Johansson,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,USA,1
596,40275810.18728269,John Schlesinger,131,The Falcon and the Snowman,Robert Lindsey,1985,6.8,13917,6.8,8.0,6.8,Timothy Hutton,Sean Penn,Pat Hingle,Joyce Van Patten,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UK, USA",2
597,41671025.34391342,Amy Heckerling,90,Johnny Dangerously,Harry Colomby,1984,6.5,16951,6.5,4.4,5.4,Michael Keaton,Joe Piscopo,Marilu Henner,Maureen Stapleton,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
598,21968361.07457023,Lawrence Guterman,94,Son of the Mask,Lance Khazei,2005,2.2,49558,2.2,0.6,2.0,Jamie Kennedy,Alan Cumming,Liam Falconer,Ryan Falconer,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"USA, Germany",2
599,18439399.6321,Kathryn Bigelow,131,The Hurt Locker,Mark Boal,2008,7.6,382355,7.6,9.7,9.4,Jeremy Renner,Anthony Mackie,Brian Geraghty,Guy Pearce,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,USA,1
600,28722436.6804622,Patrick Read Johnson,99,Baby's Day Out,John Hughes,1994,6.0,42969,6.0,2.0,5.7568928771733034,Joe Mantegna,Lara Flynn Boyle,Joe Pantoliano,Brian Haley,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
601,24695245.46360535,Janusz Kaminski,97,Lost Souls,Pierce Gardner,2000,4.8,12491,4.8,0.7,1.6,Winona Ryder,Ben Chaplin,Sarah Wynter,Philip Baker Hall,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,USA,1
602,25997482.12674705,Mark Christopher,93,54,Mark Christopher,1998,5.8,32643,5.8,1.6,3.3,Ryan Phillippe,Salma Hayek,Neve Campbell,Mike Myers,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,USA,1
603,29215466.37045205,Michael Apted,106,Blink,Dana Stevens,1993,6.2,10511,6.2,6.5,5.7568928771733034,Madeleine Stowe,Aidan Quinn,James Remar,Peter Friedman,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,USA,1
604,19562353.197274625,Hun Jang,113,Rough Cut,Ki-duk Kim,2008,7.2,3206,7.2,5.940134117214773,5.7568928771733034,Ji-seob So,Soo-hyun Hong,Hie-jin Jang,Man-sik Jeong,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,South Korea,1
605,25267284.29312415,Clint Eastwood,127,True Crime,Andrew Klavan,1999,6.6,31415,6.6,5.4,6.5,Clint Eastwood,Isaiah Washington,LisaGay Hamilton,James Woods,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,USA,1
606,40384704.23996236,Stan Lathan,105,Beat Street,Steven Hager,1984,6.5,7725,6.5,5.0,6.8,Rae Dawn Chong,Guy Davis,Jon Chardiet,Leon W. Grant,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,USA,1
607,33193476.679433323,Emile Ardolino,108,Chances Are,Perry Howze,1989,6.4,13494,6.4,6.4,5.7568928771733034,Cybill Shepherd,Robert Downey Jr.,Ryan O'Neal,Mary Stuart Masterson,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1
608,31441191.54692372,Emilio Estevez,98,Men at Work,Emilio Estevez,1990,5.9,24285,5.9,2.8,5.7568928771733034,Charlie Sheen,Emilio Estevez,Leslie Hope,Keith David,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
609,31258575.639633745,Spike Lee,130,Mo' Better Blues,Spike Lee,1990,6.6,13451,6.6,7.3,5.7568928771733034,Denzel Washington,Spike Lee,Wesley Snipes,Giancarlo Esposito,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,USA,1
610,21494271.72371385,Mira Nair,141,Vanity Fair,Matthew Faulk,2004,6.2,20996,6.2,5.1,5.3,Gabriel Byrne,Angelica Mandy,Roger Lloyd Pack,Ruth Sheen,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"USA, UK, India",3
611,37893579.8247605,Michael Winner,92,Death Wish 3,Don Jakoby,1985,5.9,16839,5.9,0.6,1.8,Charles Bronson,Deborah Raffin,Ed Lauter,Martin Balsam,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"USA, Israel, UK",3
612,26742318.43223333,Gregory Widen,98,The Prophecy,Gregory Widen,1995,6.5,29725,6.5,4.3,5.7568928771733034,Christopher Walken,Elias Koteas,Virginia Madsen,Eric Stoltz,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,USA,1
613,32816369.79341815,Thomas J. Wright,93,No Holds Barred,Dennis Hackin,1989,4.3,9260,4.3,1.1,5.7568928771733034,Hulk Hogan,Joan Severance,Kurt Fuller,Tommy 'Tiny' Lister,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,USA,1
614,34281293.18688627,John Hughes,106,She's Having a Baby,John Hughes,1988,5.8,14438,5.8,3.6,5.7568928771733034,Kevin Bacon,Elizabeth McGovern,Alec Baldwin,James Ray,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1
615,22197495.77238886,Tim Blake Nelson,95,O,William Shakespeare,2001,6.2,20678,6.2,6.4,5.3,Mekhi Phifer,Martin Sheen,Josh Hartnett,Andrew Keegan,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,USA,1
616,17626044.88,James McTeigue,110,The Raven,Hannah Shakespeare,2012,6.4,79335,6.4,2.2,4.4,John Cusack,Luke Evans,Alice Eve,Brendan Gleeson,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,"USA, Spain, Hungary, Serbia",4
617,18849409.366511595,Nimród Antal,88,Armored,James V. Simpson,2009,5.7,29350,5.7,4.0,5.0,Matt Dillon,Jean Reno,Laurence Fishburne,Amaury Nolasco,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,USA,1
618,36799647.123854935,Mark L. Lester,88,Armed and Dangerous,Brian Grazer,1986,5.6,14111,5.6,1.1,1.7,John Candy,Eugene Levy,Robert Loggia,Kenneth McMillan,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
619,24703530.042466786,Randa Haines,126,Dance with Me,Daryl Matthews,1998,5.9,8186,5.9,5.1,5.7568928771733034,Vanessa Williams,Chayanne,Kris Kristofferson,Joan Plowright,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,USA,1
620,17467220.99609754,Chang-min Choo,131,Masquerade,Jo-yun Hwang,2012,7.8,5708,7.8,10.0,5.7568928771733034,Byung-Hun Lee,Seung-ryong Ryu,Hyo-Joo Han,In-kwon Kim,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,South Korea,1
621,19136881.58999746,Marc Forster,128,The Kite Runner,David Benioff,2007,7.6,74889,7.6,6.6,6.1,Khalid Abdalla,Atossa Leoni,Shaun Toub,Sayed Jafar Masihullah Gharibzada,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"USA, China",2
622,22484285.90594063,Mamoru Oshii,107,Avalon,Kazunori Itô,2001,6.5,14586,6.5,8.0,5.7568928771733034,Malgorzata Foremniak,Wladyslaw Kowalski,Jerzy Gudejko,Dariusz Biskupski,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Japan, Poland",2
623,30363790.39684954,Brian De Palma,125,The Bonfire of the Vanities,Michael Cristofer,1990,5.5,23440,5.5,1.6,5.7568928771733034,Tom Hanks,Bruce Willis,Melanie Griffith,Kim Cattrall,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1
624,21597579.25946288,Don Michael Paul,98,Half Past Dead,Don Michael Paul,2002,4.6,15446,4.6,0.3,2.3,Steven Seagal,Morris Chestnut,Ja Rule,Nia Peeples,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"USA, Germany",2
625,21371413.242484305,David Zucker,86,My Boss's Daughter,David Dorfman,2003,4.7,28215,4.7,0.8,5.7568928771733034,Mark Aisbett,Ashton Kutcher,Jon Abrahams,Tara Reid,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1
626,28856220.36160311,Blake Edwards,103,Switch,Blake Edwards,1991,5.7,11504,5.7,3.3,5.7568928771733034,Ellen Barkin,Jimmy Smits,JoBeth Williams,Lorraine Bracco,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
627,21176558.888987504,Chris Koch,101,A Guy Thing,Greg Glienna,2003,5.6,17624,5.6,2.4,2.7,Jason Lee,Julia Stiles,Selma Blair,James Brolin,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1
628,60136184.1654577,Matthew Robbins,105,Corvette Summer,Hal Barwood,1978,5.6,8033,5.6,5.7,5.7568928771733034,Mark Hamill,Annie Potts,Eugene Roche,William Bryant,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
629,25642808.54748045,Antonia Bird,93,Mad Love,Paula Milne,1995,5.3,8969,5.3,5.940134117214773,5.7568928771733034,Chris O'Donnell,Drew Barrymore,Matthew Lillard,Richard Chaim,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1
630,35652307.40054279,Peter Markle,110,Youngblood,Peter Markle,1986,6.1,15512,6.1,3.8,5.7568928771733034,Rob Lowe,Cynthia Gibb,Patrick Swayze,Ed Lauter,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,USA,1
631,29887641.44469605,Barbet Schroeder,111,Reversal of Fortune,Alan M. Dershowitz,1990,7.3,16746,7.3,9.4,9.3,Glenn Close,Jeremy Irons,Ron Silver,Annabella Sciorra,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"USA, Japan, UK",3
632,29760161.91453903,James Orr,110,Mr. Destiny,James Orr,1990,6.4,14529,6.4,3.8,5.7568928771733034,Jim Belushi,Linda Hamilton,Michael Caine,Jon Lovitz,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1
633,29741430.29166159,Patrick Read Johnson,100,Spaced Invaders,Patrick Read Johnson,1990,5.3,6832,5.3,0.8,5.7568928771733034,Douglas Barr,Royal Dano,Ariana Richards,J.J. Anderson,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,USA,1
634,19788128.014895394,Bill Paxton,120,The Greatest Game Ever Played,Mark Frost,2005,7.5,26625,7.5,6.3,5.5,James Paxton,Tom Rack,Armand Laroche,Peter Hurley,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"USA, Canada",2
635,402300.15322453494,Kimble Rendall,93,Bait,Shayne Armstrong,2012,5.2,14680,5.2,4.7,5.7568928771733034,Richard Brancatisano,Xavier Samuel,Chris Betts,Sharni Vinson,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"Australia, Singapore",2
636,20049783.060685053,Richard Curtis,123,About Time,Richard Curtis,2013,7.8,250390,7.8,6.8,5.5,Domhnall Gleeson,Rachel McAdams,Bill Nighy,Lydia Wilson,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,UK,1
637,53230523.05329175,Milos Forman,121,Hair,Gerome Ragni,1979,7.6,36760,7.6,8.9,6.8,John Savage,Treat Williams,Beverly D'Angelo,Annie Golden,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,"West Germany, USA",2
638,26013666.831647564,Jonathan Kaplan,99,Bad Girls,Albert S. Ruddy,1994,5.1,14078,5.1,0.9,5.7568928771733034,Madeleine Stowe,Mary Stuart Masterson,Andie MacDowell,Drew Barrymore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,USA,1
639,26572273.017544586,Fraser C. Heston,120,Needful Things,Stephen King,1993,6.2,22767,6.2,2.6,4.3,Max von Sydow,Ed Harris,Bonnie Bedelia,Amanda Plummer,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
640,39779451.21147481,Patricia Birch,115,Grease 2,Ken Finkleman,1982,4.2,34517,4.2,3.3,5.7568928771733034,Maxwell Caulfield,Michelle Pfeiffer,Lorna Luft,Maureen Teefy,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,USA,1
641,25084195.85029901,Joe Chappelle,87,Halloween: The Curse of Michael Myers,Debra Hill,1995,4.9,28661,4.9,0.6,1.0,Donald Pleasence,Paul Rudd,Marianne Hagan,Mitchell Ryan,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,USA,1
642,17734709.2003,Hayao Miyazaki,101,Ponyo,Hayao Miyazaki,2008,7.7,104481,7.7,9.1,8.6,Tomoko Yamaguchi,Kazushige Nagashima,Yûki Amami,George Tokoro,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Japan,1
643,27980096.933973346,Daniel Petrie Jr.,111,Toy Soldiers,William P. Kennedy,1991,6.5,21716,6.5,3.6,4.6,Sean Astin,Wil Wheaton,Keith Coogan,Andrew Divoff,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,USA,1
644,22132547.591254786,Mary Harron,101,American Psycho,Bret Easton Ellis,2000,7.6,419529,7.6,6.8,6.4,Christian Bale,Justin Theroux,Josh Lucas,Bill Sage,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"USA, Canada",2
645,135435981.79073915,Richard Kelly,115,The Box,Richard Kelly,2009,5.6,84845,5.6,4.4,4.7,Cameron Diaz,James Marsden,Frank Langella,James Rebhorn,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,USA,1
646,18841721.8431456,Gregory Dark,84,See No Evil,Dan Madigan,2006,5.1,25732,5.1,0.8,1.7,Glenn Jacobs,Christina Vidal,Michael J. Pagan,Samantha Noble,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"USA, Australia",2
647,28209179.4183,Bill Norton,110,More American Graffiti,Bill Norton,1979,5.2,9098,5.2,2.2,5.7568928771733034,Candy Clark,Bo Hopkins,Ron Howard,Paul Le Mat,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,USA,1
648,35202471.06973957,Bill Norton,95,Baby: Secret of the Lost Legend,Clifford Green,1985,5.0,7480,5.0,1.3,5.7568928771733034,William Katt,Sean Young,Patrick McGoohan,Julian Fellowes,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,USA,1
649,24795112.45200596,Barbet Schroeder,101,Kiss of Death,Eleazar Lipsky,1995,5.9,18711,5.9,6.8,5.7568928771733034,David Caruso,Samuel L. Jackson,Nicolas Cage,Helen Hunt,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,USA,1
650,22614976.16632208,Alexander Payne,103,Election,Tom Perrotta,1999,7.3,84271,7.3,9.3,8.3,Matthew Broderick,Reese Witherspoon,Chris Klein,Jessica Campbell,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1
651,51463728.97731843,Nelson McCormick,88,Prom Night,J.S. Cardone,2008,3.9,32259,3.9,0.8,1.7,Brittany Snow,Scott Porter,Jessica Stroup,Dana Davis,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"USA, Canada",2
652,30063070.90075167,Jim Sheridan,103,My Left Foot,Shane Connaughton,1989,7.9,63249,7.9,9.7,9.7,Daniel Day-Lewis,Brenda Fricker,Alison Whelan,Kirsten Sheridan,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ireland, UK",2
653,61422510.68842739,Michael Anderson,92,Orca,Luciano Vincenzoni,1977,5.7,14982,5.7,1.4,2.7,Richard Harris,Charlotte Rampling,Will Sampson,Bo Derek,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"USA, Netherlands, Italy, UK",4
654,24903450.63319331,Woo-Ping Yuen,85,Iron Monkey,Tan Cheung,1993,7.6,17938,7.6,9.0,7.9,Rongguang Yu,Donnie Yen,Jean Wang,Sze-Man Tsang,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hong Kong,1
655,26471229.7920773,Roland Joffé,132,City of Joy,Dominique Lapierre,1992,6.4,7907,6.4,5.6,5.7568928771733034,Patrick Swayze,Om Puri,Pauline Collins,Shabana Azmi,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"France, UK",2
656,11435993.406310976,David Robert Mitchell,100,It Follows,David Robert Mitchell,2014,6.9,172782,6.9,9.7,8.3,Bailey Spry,Carollette Phillips,Loren Bass,Keir Gilchrist,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,USA,1
657,56873797.76273858,J. Lee Thompson,107,The Greek Tycoon,Nico Mastorakis,1978,5.2,6588,5.2,5.940134117214773,5.7568928771733034,Anthony Quinn,Jacqueline Bisset,Raf Vallone,Edward Albert,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
658,22641847.524471004,Paul W.S. Anderson,99,Soldier,David Webb Peoples,1998,6.0,50526,6.0,1.2,5.7568928771733034,Kurt Russell,Jason Scott Lee,Jason Isaacs,Connie Nielsen,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"UK, USA",2
659,19474971.13785146,Luke Greenfield,109,The Girl Next Door,David Wagner,2004,6.7,188784,6.7,5.6,4.7,Emile Hirsch,Elisha Cuthbert,Timothy Olyphant,James Remar,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1
660,35452622.405299336,Fritz Kiersch,92,Children of the Corn,Stephen King,1984,5.6,46282,5.6,3.6,4.5,Peter Horton,Linda Hamilton,R.G. Armstrong,John Franklin,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,USA,1
661,56437229.62648325,John Guillermin,140,Death on the Nile,Anthony Shaffer,1978,7.3,29553,7.3,8.2,5.7568928771733034,Peter Ustinov,Jane Birkin,Lois Chiles,Bette Davis,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,UK,1
662,31098769.060986623,George Sluizer,107,The Vanishing,Tim Krabbé,1988,7.8,33188,7.8,9.8,5.7568928771733034,Bernard-Pierre Donnadieu,Gene Bervoets,Johanna ter Steege,Gwen Eckhaus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,"Netherlands, France, West Germany",3
663,44508222.55910793,Gilbert Cates,94,"Oh, God! Book II",Josh Greenfeld,1980,5.2,7181,5.2,5.0,5.7568928771733034,George Burns,Suzanne Pleshette,David Birney,Louanne,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
664,23383269.433746144,Ringo Lam,101,Maximum Risk,Larry Ferguson,1996,5.5,21169,5.5,3.0,5.7568928771733034,Jean-Claude Van Damme,Natasha Henstridge,Jean-Hugues Anglade,Zach Grenier,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,USA,1
665,40320312.21900175,George Cukor,117,Rich and Famous,Gerald Ayres,1981,5.9,6611,5.9,5.0,5.7568928771733034,Jacqueline Bisset,Candice Bergen,David Selby,Hart Bochner,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
666,35087444.78820483,Thom Eberhardt,95,Night of the Comet,Thom Eberhardt,1984,6.4,20431,6.4,8.0,5.7568928771733034,Robert Beltran,Catherine Mary Stewart,Kelli Maroney,Sharon Farrell,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,USA,1
667,55674850.77812941,Steve Rash,114,The Buddy Holly Story,Alan Swyer,1978,7.3,12821,7.3,10.0,5.7568928771733034,Gary Busey,Don Stroud,Charles Martin Smith,Conrad Janis,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,USA,1
668,29115932.9006972,Todd Holland,100,The Wizard,David Chisholm,1989,6.1,16125,6.1,2.6,5.7568928771733034,Luke Edwards,Vince Trankina,Wendy Phillips,Dea McAllister,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"USA, Brazil",2
669,33393482.72038239,Richard Attenborough,113,A Chorus Line,Arnold Schulman,1985,6.1,12931,6.1,3.9,4.6,Michael Blevins,Yamil Borges,Jan Gan Boyd,Sharon Brown,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,USA,1
670,18642361.679124366,Jessy Terrero,86,Soul Plane,Bo Zenga,2004,4.4,21866,4.4,1.8,3.3,Tom Arnold,Kevin Hart,Method Man,Snoop Dogg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
671,26100554.44047697,Mark DiSalle,83,The Perfect Weapon,David C. Wilson,1991,6.0,6860,6.0,4.0,5.7568928771733034,Jeff Speakman,John Dye,Mako,James Hong,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
672,31160888.892000005,Michael Gornick,92,Creepshow 2,Stephen King,1987,6.1,23250,6.1,3.3,3.9,Domenick John,Tom Savini,George Kennedy,Philip Dore,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,USA,1
673,91291666.662,Vincente Minnelli,129,On a Clear Day You Can See Forever,Alan Jay Lerner,1970,6.7,9749,6.7,10.0,5.7568928771733034,Barbra Streisand,Yves Montand,Bob Newhart,Larry Blyden,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
674,35553752.542,Michael Ritchie,103,The Survivors,Michael Leeson,1983,5.8,8790,5.8,0.9,5.7568928771733034,Walter Matthau,Robin Williams,Jerry Reed,James Wainwright,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
675,36707853.405999996,Costa-Gavras,122,Missing,Costa-Gavras,1982,7.8,21089,7.8,9.7,7.8,Jack Lemmon,Sissy Spacek,Melanie Mayron,John Shea,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
676,16953531.414100002,Akiva Schaffer,88,Hot Rod,Pam Brady,2007,6.7,69585,6.7,4.0,4.3,Andy Samberg,Jorma Taccone,Bill Hader,Danny McBride,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
677,15478266.296338078,Lone Scherfig,107,One Day,David Nicholls,2011,7.0,125271,7.0,3.7,4.8,Anne Hathaway,Jim Sturgess,Tom Mison,Jodie Whittaker,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"USA, UK",2
